id,text,label
2120655,Wir brauchen den Islam weder in Deutschland noch in Europa.,1.0
2120825,"Die meisten dürften hier auf unsere Kosten leben und Hartz4 sowie Kindergeld kassieren... (ich sage nur Rumänen, siehe Duisburg oder Hagen)....",1.0
2120867,"-- einfach vorbeikommen --  weitere DKMS-Registrierungsaktion in Düsseldorf am 15.06.2019 von 09:00 bis 14:00 Uhr im Rahmen des Tag des Kinderhockeys beim DSD, Altenbergstraße 82, 40235 Düsseldorf -- Kinder bitte sportlich anziehen, da viel Aktivprogramm --",1.0
2120899,"„mit einem offenen Brief, der allerdings nicht konkret auf die Vorwürfe eingeht.“ Passt wie immer zu den Politiker, keinen Arsch in der Hose ",1.0
2120907,"Habe mir das ,fast 60 minütige video  "" reingezogen "". Hier der Link :https://youtu.be/4Y1lZQsyuSQ Der Junge hat Recht !",1.0
2121017,"Mein Gott, ist das ein Müll.  Der junge Mann oder ??? sollte es mal mit Arbeit versuchen  anstatt wie ein Kasper vor der Kamera herum zu hampeln. ",1.0
2121103,"Sie sollten das Thema mit diesem Kommentar beenden und diesem überheblichen Selbstdarsteller ( wie Kühnert) keinen weiteren Raum einräumen. Was er verbreitet ist nichts weiter als Stammtischgegröhle, und die Gäste sind meistens so blau wie seine Haare.",1.0
2121125,"Aus der Sicht eines pimpfigen Naivlings mögen die Auslassungen dieses ""Youtubers"" nachvollziehbar sein. Trotzdem bleibt es die Meinung eines Pimpfes. Abhaken und den Sack Reis wieder hinstellen.",1.0
2121149,"Wenn einer die CDU zerstört, dann ist es Merkel mit ihrer desaströsen Politik und ihren grotesken Fehlentscheidungen, an deren Folgen noch lange zu tragen haben.",1.0
2121321,Schickt die Kleine doch endlich dahin wo sie hingehört! In die Klapse!,1.0
2121349,"Groucho: ""Wieso hört man von denen eigentlich nie irgendwas Negatives?"" Als damals die ersten Italiener (Spaghettifresser, dreckige Maccaroni, Messerstecher) kamen, hatten die gleichen Typen, die heute ""die meisten"" Asylanten als Verbrecher und Schmarotzer beschimpfen, die gleichen Vorurteile, wie man hier wieder lesen kann. Genau so war es davor bei den Vertriebenen und Flüchtlinge. Da hat sich wohl nicht viel verändert. Davon will man nur nichts mehr wissen.  aber ... m8 nix!",1.0
2121983,"Du liebe Zeit, da haben sich ja die 2 richtigen Dämlichkeiten getroffen. Ich darf das sagen, bin auch eine Frau. Mehr gibt es auch für halbwegs intelligente Mitteleuropäer/Innen dazu nicht zu sagen, dieser (unnütze) Artikel spricht für sich.",1.0
2122183,"Putschgerüchte gegen Nahles? Hoffentlich! Und hoffentlich ein erfolgreicher Putsch, denn diese Frau ist der schlechteste Vertreter - egal ob männlich oder weiblich - auf diesem Posten. Und das willbei z.B. Scharping schon etwas heißen.",1.0
2122285,"Es ist zwar nur ""Ösi-Land"".... doch sollte man auch da hirnverbrandte menschen mit versuchtem landesverrat wegsperren",1.0
2122323,"Ich verstehe die Niederländer nicht, aber vielleicht sind sie nur etwas vergesslich. Und haben die Rede Timmermans zum Thema Zuwanderung in die EU  2014 vor dem EU Parlament  vergessen. Nur zu Erinnerung , anschauen.  https://www.youtube.com/embed/q94syUDDhxA"" frameborder",1.0
2122523,"Von Beginn an war diese Frau eine Niete!  ""Bäätschie!"" und ""In die Fresse"" werden bleiben.",1.0
2122529,"Das ist doch der Freund von Ober-Oligarch Putin!  Der sollte seinen dummen Mund halten, der Mann der ""Agenda 2010""!  Dem gehört, Pardon!, voll auf die Fresse, um es einmal mit Frau Nahles auszudrücken.",1.0
2122533," KlimaLeugner Freitag, 24. Mai 2019, 12:55 Uhr ""Wie Menschen aus NRW den Klimawandel erleben""  Oder, wie man früher gesagt hat: ""das Wetter"" _________________________________________________ SPITZEN - Kommentar !!!  ",1.0
2122733,"Gut, dem ist nichts hinzuzufügen! Stellt euch vor, es gibt "" soziale Medien"" und keiner macht mehr Gebrauch davon, weil diese Medien immer weiter ins Asoziale abrutschen. Nur ein Rest von Dumpfbacken meint, ihrem Leben durch Likes einen Sinn geben zu können.",1.0
2122893,"Oder auch zur anderen Front der Wahlmanipulation mal Prof. Mausfelder hören - gibt auf YouTube einige seiner Vorträge, z.B. ""Die Angst der Machteliten vor dem Volk"".  ",1.0
2122899,Rezo ist ein Rassist! Er weiß es noch nicht. ,1.0
2122923,"Ich wollte es nicht gucken, weil das Standbild von dem Jungen schon so dämlich aussieht, aber jetzt tue ich es doch. Fucking WWW.",1.0
2123279,So langsam reicht es aber mit der medialen Aufmerksamkeit für den kleinen Rezo. Nach der Wahl am Sonntag wird sich zum Glück kaum Jemand mehr für dieses spätpubertäre Geseiere interessieren.,1.0
2123401,"Die Überschrift (Frage gestellt) ist wie folgt zu beenden: dann  sollte man die Rettungsfahrzeuge etwas besser aufpolstern und dann durch ......! Das letzte Fahrzeug (Polizei) sammelt dann den Schrott mittels einer Strafanzeige auf, und gut ist. Aber da sch.... sich insere politischen Gesetzeshüter mal wieder in die Hose, um so etwas abzusichern. Lieber können/dürfen hier und da einige unschuldige Menschen verrecken.",1.0
2123491,"Hier nun einmal zur Abwechselung ein alternativ Video zur EU-Wahl, was wirklich die 10 Mio. Aufrufe verdient, die Rezo fast hat. https://www.youtube.com/watch?v=LPJkHmgR6a0",1.0
2123543,"Ich war gestern für einen Geschäftstermin in Frankfurt und wurde von einem netten Neu-Frankfurter aus einem weißen Golf heraus mit „du stinkst nach Scheisse Du Scheisse“ begrüßt.   Das neue Deutschland, es hat einiges zu bieten...",1.0
2123803,"Liebe RPO,  Wieso knicken Sie vor den Sympatisanten der Rechtsextremisten ein?  Schauen Sich sich doch die Bilder der Rechtsextrmisten an. Sie tragen Schwenken Fahnen, gehen in Reih und Glied und sind teilweise unformiert.  Der Begriff ""Aufmarsch"" ist der einzig passende.  https://img.waz.de/img/archiv-daten/crop225188793/3954026813-w800-cv4_3/doc75i64ghefojkqlxdp22-MASTER.jpg",1.0
2124023,"Das Fach leiste einen Beitrag zur Identitätsbildung. Das ist zu erwarten und wohl wahr. Allerdings wird diese islamische Identitätsbildung ganz anders erfolgen, als sich das die naiven Kirchenvertreter vorstellen. Ein Indoor-Spielplatz für alle denkbaren Varianten des Islam mit bequemen Zugriff auf kleine Mädchen und Jungen und finanziert aus Steuergeldern. Ein Traum für den deutschen Islam, der endlich wahr wird.",1.0
2124093,"Warum sollte er sich bei den Partei-Bonzen melden? Er hat gesagt, was er von ihnen und ihrer Politik hält. Auf das dämliche Gequatsche dieser Volksverdummer kann er mit Sicherheit dankend verzichten.",1.0
2124339,Schlimmer geht's nimmer. Wie Gras: Aussen grün und innen hohl.,1.0
2124443,"Habe mir mal die Kandidatenliste der ""Partei"" angesehen, die Kandidatenliste fand ich einfach eine Frechheit! Da listen die Nachnamen wie: Speer, Bormann, Eichmann, Hess, Goebbels und Keitel auf einem offiziellen Wahlzettel. Das ist ja rasend komisch und ganz toll satirisch, aber ueber sowas lacht nur die NPD, die AfD und natuerlich die post-pubertaere Klientel dieser Partei. Was fuer Arschkrampen-Parteien wir haben, kein Wunder dass so viele Leute nur noch Kotzen. ",1.0
2124579,"Es gibt offensichtlich zu viele Rumänen in Deutschland, dass sie nicht einmal alle wählen können.",1.0
2124739,"Die Europawahlen haben eines deutlich gezeigt. Obwohl CDU und SPD bei den Öffentlich-Rechtlichen reichlich in den Verwaltungsräten vertreten sind haben sie es zugelassen, das die ÖR  24 Std. non stop Klimahysterie verbreiten. Statt vermeintlich der AfD zu schaden ist der Schuss nach hinten losgegangen. Hier sieht man das die Führungskräfte der ehemals grossen Volksparteien wenig in der Birne haben.",1.0
2124755,"Kardinal Woelki lebt in ""Wolkenkuckucksheim"".Ich finde sein Verhalten unsäglich.Was ich auch nicht verstehe ist,das er in der RP des Öfteren einen Kommentar schreiben darf, der meist nur Geschwafel ist.",1.0
2124869,Der Täter kommt aus Algerien und ist also ein Flüchtling.,1.0
2124913,"Der Fisch stinkt immer vom Kopf her, auch der SPD Fisch. Die Forderung muss sein: Weg mit dem Bauernmädel aus der Eifel, weg mit dem Millionär aus Würselen und weg mit dem Pampersbubi Kevin. Her mit Leuten, wie Helmut Schmidt, Erich Ollenhauer und/oder Herbert Wehner, also Menschen mit Charakter. Auch der Mann mit dem Pseudonym ""Willy Brandt"" ist keine Option. Hat die SPD wirklich kein Personl mehr?!?!",1.0
2124931,"Ein schlechter Witz!  Anstatt die Kläger wegen Blödheit unter Vormundschaft zu stellen, was eigentlich nötig wäre. Aber gut, mal sehen wann die Heilsarmee verknackt wird, weil sie vorgibt im Auftrag des Staates den Alkoholkonsum zu verhindern. Oder irgendein Sicherheitsdienst, weil eine Schnpasleiche dachte, das wäre die neuen Polizeiuniform.  Dieser Staat stellt langsam für jeden Lebensunfähigen eine Carte Blanché zum Klagen aus.  ",1.0
2125287,So sehen schnöde Populistenfratzen aus: Annalena Baerbock und Robert Habeck.,1.0
2125445,Der Beste Weg um Gesund und Fit zu bleiben! Ichspreche aus eigener Erfahrung! Hier der Link: https://www.digistore24.com/redir/23599/MaceTheChilli17/,1.0
2125651,NRW muss abgeschafft werden und Islamunterricht auch.,1.0
2126125,"Hoffentlich sehen die Schwachköpfe,  die für diesen Asi über200 Millionen bezahlt haben, nun endlich ein, was für einen Bockmist Sie verzapft haben!!??",1.0
2126537,"Wer es noch nicht wußte, AKK ist eigentlich als Mann zur Welt gekommen, leider ist der Umbau zur Frau nicht gut gelungen.",1.0
2127243,"Das Problem gäbe es gar nicht, wenn man nicht die Zuwanderung bestimmter Bevölkerungsgruppen in völliger Naivität zugelassen hätte. Der Islamunterricht unter Beteiligung islamischer Verbände wird lediglich für die Verbreitung fundamentalistischer Ansichten genutzt werden. Und: Das zahlt auch noch der Steuerzahler.",1.0
2127373,"Dieser Typ ist einfach nur machtgeil und ein Lügner. Um sich selber in den Mittelpunkt zu stellen und seine Ziele zu erreichen geht er über Leichen. Er hat wissentlich das britische Volk belogen und nur deshalb ist es zu dem leave-Votum gekommen. Hoffentlich bekommt er dafür seine gerechte Strafe und der nächste Schritt wäre, das Referendum gerichtlich annulieren zu lassen, da es aufgrund von Lügen zustande gekommen ist und mit den wirklichen Fakten erneut abstimmen zu lassen.",1.0
2127583,"Das war zu erwarten. Schulz ist halt ein Feigling. Erst bellen und dann den Schwanz einziehen wie ein kleiner Kläffer. Obwohl, Nahles und Schulz sind für alle Bürger ausserhalb der SPD eigentlich untragbar.",1.0
2128179,"In der heutigen Zeit kann man niemandem mehr vertrauen. Zu oft auf falsche Freunde reingefallen, ohne es schnell genug zu merken und schaden abzuwenden. Besonders Frauen sind es, die sich gern am leid anderer ergötzen, nachdem sie das vertrauen ihrer Opfer schamlos ausnutzen. ",1.0
2128325,"Ich würde zu einigen Kommentatoren gerne ""kleines mieses Arschloch"" sagen, aber das widerspricht der Netiquette. Deshalb sage ich es mal besser nicht.",1.0
2128789,Hut ab vor dem Mann! Diese übergeschnappte Alte sollte Geschäftsverbot bekommen!!,1.0
2128979,Dem Michel  wird alles verboten und der Ali darf machen. Deutschland am Abgrund.,1.0
2129105,"Die Kritik an so manchen Besuchern dieser Moschee mag durchaus gerechtfertigt sein und womöglich ist der ein oder andere genauso radikal wie die hier protestierenden Rechtsextremen.  Aber das mit dem Spanferkelgrillen als reine Provokation offenbart das exakt gleiche geistige Level der Urheber, wie dem der Schweinekopfwerfer : dem von 12-jährigen vorpubertären Pickelgesichtern! Das können sich keine Erwachsenen ausgedacht haben.",1.0
2129309,"Anstatt froh zu sein, dass die Blagen weit weg sind dann so was! Also unsere Politiker müssen doch wirklich schwer ein an der Waffel haben,  anders kann man das wirklich nicht mehr sagen!",1.0
2129321,"bitte keine emailbestätigung senden, dann kriegt meine frau den herzkasper. ich gehe jetz schlafen. Bis morgen auf der Allee oder beim TS Struck?",1.0
2129349,"Absolut korrektes Verhalten der Polizei. Wer der AfD nahe steht, hat in einem deutschen Hörsaal nichts zu suchen. Solche Menschen sollten generell aus allen Bereichen des Lebens entfernt werden. Am besten, man sammelt sie in einer Art Lager, wo man sie kontrollieren und ihre falsche Meinung ggf. durch Umerziehung korrigieren kann. Wehret den Anfängen, nie wieder Faschismus!",1.0
2129399,"Bravo, importieren wir die nächste Generation von Problemen. Helft den Leuten vor Ort. Der Islam gehört nicht zu Deutschland zumindest nicht in seiner radikalen Form. ",1.0
2129573,"Warum? Gehen uns die potentiellen Terroristen aus. Die Kinder sind doch bestimmt in Syrien oder Irak von IS-Kämpfern gezeugt worden, also Füße stillhalten und sie da lassen wo sie geboren sind. ",1.0
2129909,"Ich kann diese Frau genauso wenig ertragen,wie Frau Merkel. Wann sieht sie endlich ein,wie unfähig sie ist,und tritt zurück? Oder müssen Andere dafür sorgen???",1.0
2129983,"Bei der SPD schwächelt Frau Nahles,  bei der CDU schwächelt Frau Kramp-Karrenbauer (schon).  Böse wer die Frage denkt: Sind Frauen Politik tauglich.  Oder ist die Politik Frauen tauglich?",1.0
2130219,Ginge es um weitere Diätenerhöhungen würde es rasant gehen.... und dieser Dilettantenhaufen will das Klima und die Welt retten?  lächerlich!,1.0
2130549,"Einfach den Mund halten  Alle alten SPD-Kadermitglieder wie Gabriel, Scholz, Stegner, Lauterbach, Schröder gar ... sollten ( besser ), Pardon!, die Schnauze halten. Sie haben den Untergang der SPD maßgeblich mitgestaltet  -  bereits lange vor Frau Nahles. Sie liefern seit Jahrzehnten weniger als heiße Luft.",1.0
2130663,"Gabriel fordert „Entgiftung der SPD“ - Na prima, mit seinem Rückzug (nicht wieder für den Bundestag zu kandidieren) verschwindet dann ja schon mal ein dicker Giftbrocken. Norbert  Sinofzik, Rheinstadt Uerdingen",1.0
2130781,"Trotz alledem, ob diese Aktion sein musste oder nicht. Sie hat nun einmal - und macht zudem - eine gute Figur im Badeanzug (noch nicht einmal im Bikini (!) und kann es  sich auch leisten, ihn zu tragen,  .... im Gegensatz zu manch anderen Mitkonkurrentinnen beim Sonnenbaden! ;-))",1.0
2130831,"Zeit,die Klapsmühle zu verlassen.Ich will nicht von Pädophilen Drogenkonsumenten und Deutschlandhassern regiert werden.Wahrscheinlich wird noch der Thunfisch eingebürgert und bekleidet ein hohes Amt.Es ist nicht zu fassen,wie hier innerhalb von 4 Jahren ein riesiges,buntes Irrenhaus entstanden ist.",1.0
2130841,"Die ganze linke Schreihalsbagage,incl.Refugee Freunden und Antifa Kindergarten...welch Wohltat hingegen die Teilnehmer von MG steht auf..",1.0
2130853,"Der Lauterbach dreht auch frei:""Frauenfeindlichkeit!"" Die Nahles ist einfach eine doofe Nuss, die die Partei blamiert hat, wenn sie nur den Mund aufmachte. Da sieht man wohin es führt, wenn man Quote über Qualifikation stellt (gilt für die anderen Parteien übrigens genauso ).",1.0
2130903,Die kruden geistigen Flatulenzen dieser grünen Knalltüten-Truppe können alleine schon Klimaschäden unvorstellbaren Ausmasses verursachen.........,1.0
2130987,"Wieso ist es eigentlich ""letzter Mode"" sich ein Arsch wie ein Ferkel wachsen zu lassen?   Die Frauen trainieren sich einen top Koerper wo ein Mann bereit ist ALLES fuer so eine Frau zu machen und dann lassen sie sich absichtlich ein Po wachsen da will man sich gleich sofort den Fallus abschneiden lassen.",1.0
2131037,"Ja-Ja, ...das Internet mit seinen wichtigen Klicks, Daumen-Hoch und sonstigen unverzichtbaren Aktionen und Selbstdarstellern. Prostituieren für Followers und Likes - welch ein Schwachsinn, ...wie tief ist diese Gesellschaft gesunken!",1.0
2131051,"Tja,wer von denen,der schonmal die Sozen geführt hat,macht den nun den Kasperle? Sankt Martin hat schon abgewunken-Gott sei Dank,vielleicht macht's ja nochmal der Wackelpudding,der uns Wähler als Pöbel abgekanzelt hat,ansonsten mal bei Rudi Dressler nachfragen,vielleicht lässt der sich auf seine alten Tage nochmal breitschlagen. Diese Partei ist einfach noch lächerlicher,als die Christ-demokratischen Bonzen,und das ist schon eine beachtliche Leistung!!!!",1.0
2131065,Seit wann gilt eine Frau als HALBNACKT wenn sie einen handelsüblichen Badeanzug trägt? Was für notgeile Schreiberlinge laufen bei der RP eigentlich rum?  Aus dem Mittelalter? Oder verquerte Moralapostel die für die Burka kämpfen?  Eine Diskriminierung der Frau sie als HALBNACKT zu bezeichnen. Wieder ein Grund mehr Moslems in Muselmanenländer abzuschieben da sie uns ihren Glauben und ihre Kultur aufzwingen. ,1.0
2131083,"Auf Wiedersehen,Frau Nahles,nein,ich hoffe auf Nimmerwiedersehen!!! Jetzt haben sie ja genügend Zeit,sich auf ihrem Bauernhof in der Eifel um ihren Teenager zu kümmern,Geld kassiert von den Sozen und auf unsere Kosten haben sie ja satt und genug.  Es ist mir eine Freude,sie nicht mehr ertragen zu müssen.  Tschüssikowski!!!",1.0
2131395,"Der Typ ist ein Witzbold und wird als größter Clown in die Geschichte eingehen. Was er so meint, alles an Jobs beurteilen zu können.... Bislang sehe ich nur einen lächerlichen Loser, und das ist Mr. T. persönlich.",1.0
2131677,"25 salafisten mit Hieb-Stich und Schlagwerkzeugen festgenommen.wohl wissentlich unterschlagen,was?https://www.presseportal.de/blaulicht/pm/30127/4286571",1.0
2131703,und auch kein wort davon..https://www.youtube.com/watch?v=lgrA1joXK_4,1.0
2131813,"Zu Herrn Trump fällt mir ein: 'elender, populistischer, Raubtierkapitalismus-Prolet' der allerübelsten Sorte im Gewande eines Schurkenpolitikers.",1.0
2132307,"Vielleicht sollte man vorher mal genau hingucken, wen man ins Land lässt.",1.0
2132577,"Liebe(r) jobie,   das trifft sich gut: Ausgerechnet über Sie wollen wir auch gar nichts weiter wissen. Wir wissen schon genug! :)  Ernsthaft: Wenn Ihnen das am Herzen liegt, sind Sie natürlich herzlich eingeladen, RP ONLINE  weiter anonym zu nutzen. Wir haben Sie trotzdem lieb!   Herzliche Grüße, Rainer Leurs RP ONLINE",1.0
2132673,"Das schlimmste was dem MSV Duisburg in seiner ganzen Laufbahn passiert ist, ist Neururer als Trainer gehabt zu haben. Und wer den MSV kennt, der weiß, dass das was zu heißen hat. Einen solche Dummschwätzer unterm Herren. Der nächste Kandidat war so ein Winzling mit krummen Beinen aus Köln. ",1.0
2132749,"Früher hätte man so einem ""Hohlpfosten"" eine Zahnbürste in die Hand gedrückt, dazu einen Eimer Wasser hingestellt und unter Aufsicht so lange schrubben lassen bis der Dreck wieder weg war.",1.0
2132879,"Die hatten halt gehofft daß Ihre Provokation verfängt. Es ist mir eh unerklärlich warum diese Demo an dieser Stelle zugelassen wurde, und nicht an eine andere Ecke der Stadt verwiesen wurde - dann wäre auch das anschließende Grillen okay gewesen. Arschloch darf man sein, nur nicht anderen unter die Nase reiben.",1.0
2132931,Vorkämpfer und Mahner für globalen Umweltschutz ? Typische Politiker Inzest. Und was hat er für unsere Bürger in NRW erreicht?   Kraft und Löhrmann haben Garzweiler 2 genehmigt und welche  Kohlekraftwerke werden jetzt neben den vielen 1000 nicht gebaut? Aber unsere Politiker loben sich ja schon wenn einer eine Kerze auspustet.   Gebt das Geld den betrogenen Diesel PKW Fahrer.,1.0
2132983,"Wir erleben eine Neuauflage des Kinderkreuzzuges. Die Kinder, sprich Menschen, die noch nie ernsthaft  was gearbeitet haben, was heutzutage mal bis zum 30. Geburtstag dauern kann, sind genau so dämlich wie die Anno Domini 1212. ",1.0
2133077,"Kümmert euch mal um die WAHREN Probleme in diesem Land. Einfach nur noch erbärmlich,diese politischen Witzfiguren!!! Ihr kassiert selbst ohne Ende und verabschiedet solche bep....  Gesetze. Macht es doch gleich am Mikro mit Victory-Zeichen,ihr Armleuchter!!!",1.0
2133159,"Die Luftpumpe der Sozialdemokraten hat gesprochen. Maas macht lieber etwas mit Angelina Jolie, bzw. der Clooney-Frau, wie wichtig, und Scholz, der Dauergrinser ist so froh, keine Verantwortung übernehmen zu müssen. UPS...Die SPD-Figuren unterschätzen die Macht des Charismas...  ARME SOZIALDEMOKRATIE!!!  Da wird einem doch erst klar, wie gut Andrea Nahles wirklich war.  Die SPD hat genau wie die andere große Volkspartei fertig.  Gute Nacht.",1.0
2133177,Hochdahl mutiert immer mehr zu einem Ghetto!  Man muss nur mal auf dem Hochdahler Markt gehen...Ghetto...  Die Straßen sehen aus...wie im Ghetto...,1.0
2133221,Hirntote halt.,1.0
2133579,Täglich empfinde ich mich als gesetzestreuer Bürger mehr und mehr nach BRD-Schilda versetzt.  Es wird geliefert wie es gewählt wurde. Schwarz/Gelbe Schilda-Regierung.  Verteilt Info-Benimmzettel und duldet Gesetzesverstoß in Masse.  Für Spätgeborene ;>)) https://de.wikipedia.org/wiki/Schilda ,1.0
2133605,"Wieder so eine halbamtliche Empfehlungsmasche, statt mal etwas wirklich Handfestes verbindlich zu machen - nur knallharte Strafen bringen die Schweine, die ihren Müll nicht bis zum nächsten Mülleiner oder mit nach Hause nehmen wollen, zur Raison. Nicht ""empfehlen"" sondern verordnen, kontrollieren, bestrafen. Schaut mal, wie sauber Singapur ist!",1.0
2133697,"Schade, dass sie sich nur tot stellten.",1.0
2133839,Ist doch hier bei der rp genauso..menschliche Mtarbeiter sperren hier die Kommentare...wenn sie einem nicht passen! Das merkt man daran wenn man den selben Kommentar später noch einmal einstellt! Ein anderer Mitarbeiter winkt den dann durch...weil es ihm eben passt!,1.0
2134173,Diese für uns Europäer bedrohlichen Äußerungen haben hier nichts zu suchen. Die Polizei hat völlig richtig gehandelt. Soll sie vorher noch abfragen ob und wie die Äußerungen gemeint waren? Die sollen sich hier benehmen und sonst ganz schnell ab dahin woher sie gekommen sind. Allahu Akbar hat hier in der EU nichts zu suchen. Denken wir mal an all' die verheerenden Attentate.,1.0
2134193,"Das sind keine Fans, da sind Leute mit Stroh im Kopf.",1.0
2134237,"Noch gehört „Allahu Akbar“ nicht zum deutschen Wortschatz, wenn es so weiter geht sind wir nicht mehr weit davon entfernt. Die Polizei hat richtig reagiert ! ",1.0
2134363,"""Nina Mühe, Projektleiterin von „Claim“, einer Allianz gegen Islam- und Muslimfeindlichkeit, sieht den Einsatz der Polizei kritisch."" Viele  Muslime sind wie Fremdkörper in unserem Land. Nicht Integrations willig und fähig. Wo ist der oder die Projektleiterin eine Allianz gegen Christen und Judenfeindlichkeit überall auch in den Schulen sind die Christen und Juden oft in der Minderheit und werden von Arabischen Türkischen Schülern gemobbt. ",1.0
2134399,"Wie bekloppt müssen wir Deutschen noch werden, um zu begreifen, dass uns diese Asylanten verarsch...... Es muss endlich Schluss seinen mit diesem Nachsicht gegenüber der sogenannten Asylanten!!!! ",1.0
2134419,"Es wäre gut, wenn sich muslimische Mitmenschen etwas kultursensibler verhalten würden, statt ihr Umfeld (gezielt) in Angst und Schrecken zu versetzen. Das fängt bei Kleidung und Wortwahl an und geht weiter beim Messer in der Tasche.",1.0
2134455,"„Claim“, einer Allianz gegen Islam- und Muslimfeindlichkeit >>> sowas gibt’s wirklich? OMG! Das sind bestimmt dann auch solche, die fordern das es Lichterfest heißen soll. Wenn der Islam nicht so wäre wie er in seinen meisten Ausprägungen ist, bräuchte es so einen Verein auch nicht. Danke, Polizei ",1.0
2134657,In Leverkusen wundert's nicht - Die Altlast Dhünnaue will ja irgendwie finanziert werden ...  Nebenbei bemerkt: Ein brisantes Thema. Der Wikipedia-Artikel ist dünner wie Zigarettenpapier: https://de.wikipedia.org/wiki/Dh%C3%BCnnaue Mag sich Jeder selber seine Gedanken machen ...  Mehr Details bei RP-Online: https://rp-online.de/nrw/staedte/leverkusen/rheinbruecke-in-leverkusen-64000-tonnen-giftmuell-werden-entsorgt_aid-35789141,1.0
2134761," Winterwind Mittwoch, 5. Juni 2019, 16:02 Uhr  Im Gegensatz zu Ihnen scheine ich aber ein paar Leute mehr zu kennen, die mit der Altenpflege zu tun haben und mir von der Realität erzählen. Aber da sind Sie ja meistens weit von entfernt.",1.0
2134769," Spotttoelpel Donnerstag, 6. Juni 2019, 00:52 Uhr  Sehr guter Kommentar! Und da zu später Stunde!",1.0
2134867,"""Das hat auch stark damit zu tun, wie wir über Islam und Muslime debattieren und wie in den Medien darüber berichtet wird, nämlich sehr häufig negativ.“ Natürlich, denn der Islam und die Muslime sind für die weit überwiegenden Terror- und Mordanschläge verantwortlich.",1.0
2135209,"""In der Konsequenz heißt das: Wenn demnächst gläubige Frauen mit Kopftuch arabisch sprechend und im Laufschritt den Bahnhof betreten, dann wird die Polizei auch sie auf dem Boden fixieren müssen.""  Richtig! Und dann hoffe ich mal für Sie, dass Sie ohne Kopftuch rumlaufen.",1.0
2135223,"Die Autorin hat den Schuß nicht gehört. „Allahu Akbar“ wird nun einmal von Islamisten misbraucht. Wer so etwas an einem öffentlichen Platz ruft, handelt mindestens Provokant.  Diese Muslime zeigen doch das sie keine Achtung vor andersdenkenden habe.  Frau Alev warum sind weder Asiaten , Italiener , Spanier ...... vom Racial Profiling betroffen ?  Könnte es evtl. an den Muslimen selbst liegen ? z.B. Türkische Hochzeitfeiern",1.0
2135655,"AFD-Trolle sind wirklich lustige Herdentiere! Sie jammern auf Befehl  im Chor, dass die Verfolgung von Hasskommentaren zur Zensur abweichender Meinungen genutzt wird - und können nicht ein einziges Beispiel dafür nennen. ",1.0
2135763,"Höchste Zeit, daß dieser Vermögensvernichter Draghi entsorgt wird!",1.0
2135795,Geisel ist nur noch peinlich.,1.0
2135859,"Nicht zu fassen!!! Das Gericht ""bietet"" dieser widerlichen Bande Strafen ""an"",und lässt diese Kreaturen entscheiden,ob sie die Strafen annehmen,oder nicht. Sind wir hier auf einem Orientbazar,oder innerhalb eines Rechtsstaats??? Werden wir Normalos eigentlich nur noch am Nasenring durch die Manege geführt und für dumm verkauft??? ",1.0
2135897,"Wir freuen uns über die Hochzeit dises Herrn Özil. Möge ihm der Sultan ein schönes Hochzeitsgeschenk in Form einer Mitgliedschaft im Kader der Türk. Nationalmanschaft machen und dieser  Leistungsträger dann in Zukunft dort spielt . Konsequent wäre dann natürlich die Rückgabe des Bundesrepublianischen Passes den wir dann gerne entgegen nehmen . Wie gesagt , wir freuen uns.!",1.0
2135937,"Gut so, es kann nicht sein das Geisel einfach so ohne Ausschreibung seine Amigos mit Posten ausstattet, schlimm genug das er die Gudrun Hock voll versorgt hat. In welcher Beziehung steht der unfähige Michael Brill eigentlich zum OB ? Es wird Zeit das Brill endlich gefeuert wird, dann Geisel hinterher.",1.0
2136103,Endlich mal ne gute Massnahme. Fahr ja selber Motorrad. Aber was da auf den Staßen unterwegs ist......ist einfach zum kotzen. Unerträglicher Lärm  und rücksichtslose Fahrweise von unreifen Vollidioten darf nicht toleriert werden.,1.0
2136331,"""Manche in der Türkei hoffen darauf, dass Özil bald ganz in der Türkei bleibt. ""  Nicht nur in der Türkei! Jedes weitere Wort über diesen geistigen Kreisligisten wäre zu viel.",1.0
2136371,"Warum heißt dieses Land überhaupt noch Deutschland,wenn es kein Rechtsstaat mehr und schon komplett in fremden Händen ist??? Kriminelle Subjekte können jetzt schon mit dem ""Gericht"" Strafen ""aushandeln"". Interessieren würde mich noch,mit wieviel die ""Richter"" sich haben bestechen lassen. Widerliches Pack!!!!",1.0
2136373,"Özil ist wie viele Türken in Deutschland. Sie haben den deutschen Pass, um die Vorteile zu kassieren, aber keine Spur von Integration. Deshalb gibt es in Deutschland so viele Probleme mit Türken. Sie passen weder nach Europa noch nach Deutschland.",1.0
2136625,"Eine Zeitung die das verhalten der Polizei als Rassimus bezeichnet, und das Verhalten dieser Muslime ( Provokant , Messer ) verhamlost. Werde ich nicht mehr unterstüzen. Mein Abo ist gekündigt.",1.0
2136771,"Ich finde es inkonsequent, dass seine Verobte ohne Kopftuch zu sehen ist. ",1.0
2136825,Sehenswert zu diesem Typen. Grünpopulismus mit Rezo  https://youtu.be/UbBDpcAecig,1.0
