id,text,label
2004173,"Den Juden zu hätscheln und zu tätscheln bedeutet „Frieden für Europa, Israel und die ganze Welt“. Jude hier, Nazi da, Post aus dem Ghetto. Die Judenfrage – das Eichmaß der „anständigen Menschen“.",1.0
2005755,Will uns dieser SPD-Clown jetzt in der ganzen Welt lächerlich machen ? Er sollte sich mal die Fakten zu Gemüte führen. Weltweit werden zur Zeit über 1000 Kohlekraftwerke geplant bzw. gebaut. Die ganze Welt lacht über Deutschland !,1.0
2008497,"Mit Verlaub, aber ich denke das diese Frau ein Fall für die ""Klaps"" ist!  Die anderen Hambis jedoch auch!",1.0
2010767,Der dame hat jemand ins gehirn g............ Mehr kann man dazu nicht bemerken.,1.0
2013049,"H.P. Feldmann:  immer überall mitmischen, viel Kritik ausüben, aber nie Verantwortung übernehmen,  etwas durchsetzen oder erreicht haben. Eine der grössten Heissluftpumpen die ich als Hochwasser Betroffener je erlebt habe.",1.0
2013131,"Wieder mal ein Beweis dafür, dass Türken in ihrer eigenen Welt leben. Schlimm genug, dass dieser Integrationsbeauftragte von unseren Steuergeldern bezahlt wird.",1.0
2016749,Einfach zu viel Fett im Gehirn.,1.0
2021273,Der Mann gehört einfach nur ins Irrenhaus. Jeder andere wäre schon lange weg gesperrt.,1.0
2025961,Bitte schließen Sie die Kommentarfunktion.,1.0
2030201,"Diese seltsame Stelter-Art von Humor macht Männer ungefähr so attraktiv wie intensiver Mundgeruch. Besser, man hält gegenüber solchen alten Säcken, die sich auch noch selbst ganz lustig, toll und unwiderstehlich finden, mindestens fünf Armlängen Abstand.",1.0
2030203,"Macht nix. Die AfD kann man auch anders betiteln, z.B. politischer Durchfall.",1.0
2035683,"Wo kommt das dreckstueck her?  Welche Beeintraechtigungen hatte die denn, wenn sie es bis nach DE geschafft hat. Totschlag? Der Anwalt hat doch bestimmt auf Freispruch plaediert? Wo ist DE seit 2015 hingeraten.",1.0
2037627,Es gibt schon genug Behinderte die wählen dürfen !,1.0
2039213,"Was bringt uns eine Frauenquote? Noch mehr Frauen vom Stile Göring- Eckehardt, Merkel, C. Roth oder gar Nahles? Hat man nicht schon genug Elend in das Bundesparlament gebracht? Ich zitire die ""Kontra-Fraktion"" im Artikel: ""Drittens: Frauenquoten sorgen nicht für bessere Politik, dafür sorgen Politiker, die ihren Verfassungsauftrag ernst nehmen – „Vertreter des ganzen Volkes“ zu sein"". Dies ist momentan im deutschen Bundestag nicht zu beobachten.",1.0
2039277,"Den größten Schaden Deutschland und Europa nach 1933 haben deutsche Politikerinnen zugefügt. Irreparablen. Meine Meinung nach, sollten für kommende 100 Jahre Frauen aus der deutschen Politik ausgeschlossen werden. Meine Meinung liebe Journallie.",1.0
2043887,"Mich würde interessieren, wer die Rechnung für des Verfahrens zahlt. Ich bin fast sicher, der Kamelhirte aus Somalia ist nicht alleine auf diese Idee gekommen. ",1.0
2045167,Möge diesen Missgeburten der Sack ab fallen! Arschlöcher!,1.0
2048409,Wir sollten in der Stadt nur noch Esels Karren zulassen und die (Pferde) Esels Äpfel zum Biologischen Düngen brauchen. Die neuen Bürger aus Syrien können die Esels Karren führen.,1.0
2050117,Ein Kniefall vor den Muslimen ist meines Erachtens aufgrund der fast täglichen muslimischen Gräueltaten nicht notwendig gewesen.,1.0
2052243,"Sorry, aber auch ich gehöre zu jenen, die von den Forderungen unserer Politiker überfordert sind. Meine Anpassungsfähigkeit ist beschränkt. Vielleicht gelingt es mir, unter der Drohung von Geldstrafen und Gefängnis  einen  Schwarzen in der Nationalmannschaft als Deutschen zu bezeichnen.  Anders schaffe ich es nicht. ",1.0
2056381,"Ehrlich? Solange sich solche ""Bekloppten"" untereinander verwichsen, soll es mir recht sein! Wenn's geht, das naechste mal bitte jedoch in einem eingezaeunten Bereich! ",1.0
2058787,"Wenn die Türken feiern wollen, soll sie doch nach Anatolien fahren! Da sind sie dann unter gleichgesinnten und in der Nähe ihrer Gottheit Erdogan!!!",1.0
2059965,"Da kann  Amnesty International bis zum St. Nimmerleinstag  appellieren, diese streng gläubigen muslimischen Herrscher scheren sich einen Dreck darum. Die Geschäfte laufen weiter, deren Welt ist somit in Ordnung. Und wenn man bedenkt, dass weit über 50% der hier lebenden Türken/Türkinnen die Scharia über das deutsche Grundgesetz stellt, kann es nicht verwundern, dass immer mehr Deutsche genug haben von genau solchen Mitbürgern.",1.0
2063519,"Steuern sind Raub - Räuber gehören weggesperrt! Ich finde, man sollte alle Steuereintreiber behandeln wie Vergewaltiger oder Kinderficker - sie nehmen sich einfach etwas, ohne zu fragen.",1.0
2063523,"Hat der eine Untergebene geheiratet? Pfui. Genau das ist es doch, was man bei den Kinderfickern so verabscheut: Die Ausnutzung des Abhängigkeitsverhältnisses.",1.0
2063537,"Leider sind die Frauen in der Arbeitswelt oft nicht so produktiv. Viele Frauen gehen ja auch mehr Arbeiten, um mit ihrem Geschwätz die Anderen von der Arbeit abzuhalten.  ",1.0
2063591,"Tja, da weiß man, wie die Intelligenz der Mehrheit der Türken einzuschätzen ist.",1.0
2064669,"Ein geldgieriger, charakterloser Opportunist. Mesut Özil dürfte sich bestätigt fühlen.",1.0
2073167,"In Zeiten von 3. Toilette darf natürlich auch der ""Mohr"" nicht zu kurz kommen. Ist die Mehrzahl von Mohr eigentlich Möhren? Wenn nicht, gibt es eben Mohrensalat. ",1.0
2074899,"Es ist doch kein Geheimnis, welcher Kulturkreis die Taxibranche beherrscht. Was kann da schon politives rauskommen.",1.0
2077471,"Letzten Freitag bekam ich $ 28755, weil ich arbeitslos bin. Ich möchte unsere Studie behalten. Ich habe letzte Woche hart gearbeitet und $ 19500 verdient Studieren Sie diese Website, um zusätzliche Fakten zu erhalten .. --->> Kasse9.com ",1.0
2077477,"Letzten Freitag bekam ich $ 28755, weil ich arbeitslos bin. Ich möchte unsere Studie behalten. Ich habe letzte Woche hart gearbeitet und $ 19500 verdient Studieren Sie diese Website, um zusätzliche Fakten zu erhalten .. --->> Payearn.ga ",1.0
2077829,"Das fehlt noch, eine Frau als DfB Präsidentin. Was das bringt, sehen wir ja gerade an unserer Regierungschefin, die ein Land gespaltet hat. Wie sagte einst Paul Breitner, Frauenfußball ist unästhetisch. Recht hat er. Im Weltfußball nie angekommen,  geschweige bei der Fifa und Uefa. ",1.0
2078163,"glaub das war das Sub. Richtig so, der Laden läuft klar auch ohne diesen Deppen ;)",1.0
2080101,Was für ein Idiot!,1.0
2085475,"Geht es noch anti-demokratischer als die Gewaltenteilung aufzuheben und Presse wie Justiz gleichzuschalten sowie seine Arbeiter in die Sklaverei an internationale Konzerne zu verkaufen? Wohl kaum!  ...Aber gut das dieser demokratisch umnachtete Tattergreis auf dem Foto keine relevante Rolle in unserer Politik spielt... ...uh oh, wir sind so am Arsch! ",1.0
2092923,Zurück in die Türkei die ganze Sippe und schluss. Dortige Polizei weiss wie man solches Pack behandeln muss.,1.0
2093807,Hallo Carlo-  Kaufen sie sich ein Strick.,1.0
2095057,Unser Herr Scheuer ist bescheuert und auch die Grünen Träumer die glauben das der Autoverkehr dann abnimmt. Die E-Scooter werden zu mehr Unfällen führen es gibt genug andere Möglichkeiten sich zu bewegen. Es gibt genug fette Kinder. Haben wieder Lobbyisten der CSU gespendet.,1.0
2095369,"Kevin Kühnert:  Da greife ich mir an den Arsch, weil der Kopf mir dafür zu schade ist. ",1.0
2097825, Ich lass mir doch von einem  schwulen Call Dispatcher n vorschreiben wie groß mein Darkroom sein darf. ,1.0
2102171,potthässlich,1.0
2106379,Man  sollte dieses nicht integrierbare Kopftuchgeschwader sofort zurück schicken nach Ost Anatolien.,1.0
2106685,"Nun ist es gut. Muss aus jeder Mücke ein Elefant gemacht werden? Könnte die Seite sprengend ausfüllen, mit welchem Benehmen sich auch Mitmenschen aus der Gruppe der Kopftuch tragenden Dame in der Öffentlichkeit ""outen"". Die Angefaßte, die leichtfertig Steuergelder verschwenden will, passt gut zur kämpferischen Frau Schwarzer. Für mich erkenntlich sind zwei gleichermaßen aufmüpfige Frauen. Diese Gemeinsamkeit zeigt auf: Frau bleibt Frau! ",1.0
2107021,pressebekannt hingegen ist : gewisse grüne fickten im übrigern ihre kinder nach dem familienmotto der frühen 80er . so schaffen dumme  und geisteskranke ihr eigenes reich .  ich muss kotzen . ,1.0
2107147,NULL TOLERANZ  Also Abschieben das Kurdengesindel,1.0
2107437,Die Kopftuch-Mullahs sollen sich in ihr Heimatland ver******,1.0
2111671,"Ah, also gibt es keine Probleme mit Migranten und und ist das eigentlich ein deutsches Problem! ;)Und ich dachte schon..das seien kriminelle Libanesen oder eigtl. Türken die über den Libanon eingereist sind!?   Erkenntnisse aus der Parallelgesellschaft und passendes für die Statistik! ",1.0
2112447,"Muslime sind die neuen Juden - zumindest in Östereich. Nerven, Gängeln, Diskriminieren; ...und UK läuft das unter dem Namen ""hostile environment"". Komischerweise regt sich keine auf, wenn mal jemand eine Kippa in der Schule trägt, oder Opas Waffenrock; man müßte mal ein Experiment mit einen Mädchen im Habit machen, oder einem Jungen in orthodoxer Tracht. ",1.0
2112805,"""Der Adler fliegt alleine Der Raabe scharenweise Gesellschaft braucht der Narr und Einsamkeit der Weise""  oder ""ein Mensch ist in dem Maße gesellig wie er geistig arm ist,und die geselligsten aller Menschen sollen die Neger sein""  ",1.0
2116287,Frau Bahlsen hat wohl zu viele Kekse im Herrn aber zu wenig graue Zellen!,1.0
2118079,"Wird bewusst weggelassen, dass es sich um den Clan einer Ethnie handelt, die durch Betteln, Klaukids & Co bekannt ist ?",1.0
2120391,"Um den Antisemitismus zu bekämpfen gehört es weniger einer Beauftragen, sondern eher ein ""Importstopp"" von Zuwandern, die zum Teil, einen ihnen ""ins Blut gelegten"" Antisemitismus mit in unser Land bringen. Ein großer Teil dieser Menschen ist damit aufgewachsen. Zur Person selbst: Wie kann ein Mensch, neben einer hohen Anzahl von weiteren ""Posten"", so eine Aufgabe adäquat erfüllen? Kann sie dieser überhaupt gerecht werden?",1.0
2124579,"Es gibt offensichtlich zu viele Rumänen in Deutschland, dass sie nicht einmal alle wählen können.",1.0
2125287,So sehen schnöde Populistenfratzen aus: Annalena Baerbock und Robert Habeck.,1.0
2125445,Der Beste Weg um Gesund und Fit zu bleiben! Ichspreche aus eigener Erfahrung! Hier der Link: https://www.digistore24.com/redir/23599/MaceTheChilli17/,1.0
2130853,"Der Lauterbach dreht auch frei:""Frauenfeindlichkeit!"" Die Nahles ist einfach eine doofe Nuss, die die Partei blamiert hat, wenn sie nur den Mund aufmachte. Da sieht man wohin es führt, wenn man Quote über Qualifikation stellt (gilt für die anderen Parteien übrigens genauso ).",1.0
2134399,"Wie bekloppt müssen wir Deutschen noch werden, um zu begreifen, dass uns diese Asylanten verarsch...... Es muss endlich Schluss seinen mit diesem Nachsicht gegenüber der sogenannten Asylanten!!!! ",1.0
2142483,"Was soll wieder so ein Schwachsinnskomentar Divus?  Rede nicht von WIR wenn Sie über Borussia schreiben. Sie sind kein Borusse, Sie waren auch nie einer.  Oder meinen Sie sich und Ihre zig Nicknamen? Wann entfernt die RPO endlich Sie Idioten?",1.0
2144211,"Ganz schön sexy, die Annalena.   ",1.0
2148277,Migranten sind grundsätzlich ein Problem. Dank Frau Merkel haben wir besonders viele Probleme.,1.0
2148953,Waren die Beamten der Polizei weiblich?,1.0
2155313,"""Schicksal bewegt ganz Deutschland""? Lächerlich. Er schafft es, die durch seine  eigene Blödheit und die seines Vaters (welcher normale Vater würde mit einem Auto auf seinen Sohn zubrettern?) provozierte Tragödie geschickt zu vermarkten. Schicksal? Schicksal ist Krebs, Schicksal ist wenn mir ein Bus die Vorfahrt nimmt. Was seine Familie veranstaltet hat war nichts weiter als Publicity-Geilheit die dumm geendet hat.",1.0
2156293,"Ein wirklicher guter Spieler wird Neuhaus erst dann sein, wenn er nicht mehr wie ein Mädchen spielt. Das sieht man leider von ihm auch zur Zeit bei der U21 EM.   Aber wenn es bei den Herren in der Bundesliga nicht klappt, kann er immer noch in Borussias Frauenteam in der 2. Liga spielen. Im Frauenfußball fällt er nicht unangenehm auf. Da sehen die meisten Spielerinnen aus wie Männer.",1.0
2157185,"Diese ganzen arabischen Macho-Spacken ohne Erziehung und Eingliederung sollte man jeglichen Eintritt in öffentliche Einrichtungen verbieten. Nur so kann man sich unbehelligt im Freien bewegen.  Und jedem, der jetzt seinen gegenteiligen Senf dazu gibt wünsche ich persönlich am eigenen Leib diese Freibad-Situation....bitte ihren Töchter in den Bauch hauen und selber eins auf die 12 bekommen!  Arabisch!",1.0
2157217,**Sie hatten wohl kurze dunkle Haare** lass uns das kind beim namen nennen es waren Renitente Araber oder türken die wieder mal als gemenschaft agiert haben und einen hart arbeiten bürger unserer Republik attackiert haben und ein kind misshandelt haben! Alle in einen Sack stecken und ordentlich draufkloppen - man trifft kein falschen bzw. nur den richtigen! Reden alleine reicht nicht mehr!,1.0
2160029,„Kamelartige Fähigkeiten“   Das Kamel Merkel hat das Zeug zum Mythos. Ein wunderbares Bild.,1.0
2160635,"Mir schmeckt das Bier von dieser Schwulette ohnehin nicht, trotzdem soll er gern weiter sexistische Werbung machen. ",1.0
2161769,"Ich habe nichts gegen dumme Menschen, aber sie sollten in diesem Land keine Verantwortung tragen dürfen. Ein hübsches Gesicht und eine akzeptable Oberweite-Mehr fällt mir zu Frau  Baerbock nicht ein. ",1.0
2162397,Haben Blödermann und Heuller-Einlauf eine Terrasse?  ,1.0
2163511,IHR WALFÄNGER IHR SEID DIE HURENSÖHNE DER MEERE POSEIDON WIRD EUCH FÜRCHTERLICH STRAFEN.  ER WIRD EUCH EINE MONSTERWELLE NACH DER ANDEREN SCHICKEN.  AUCH IHR WERDET LERNEN ;DASS BETEN VOR DEM FRESSEN KOMMT  I,1.0
2165413,"Coole Sache...und viel billiger als ""Nachwuchs aus Syrien, Afganistan oder Nord-Afrika""!!!!!!!",1.0
2165923,Nur noch geistig Behinderte auf diesen Dingern unterwegs ,1.0
2166135,"Nordafrikaner, Araber und Iraner? Deshalb wird ein Freibad in Düsseldorf geschlossen? Die Polizei sind Weicheier. Wegen Beamtenbeleidigung werden zwei Namen aufgenommen??  Was muss noch alles passieren, dass man feststellt, dieser Personenkreis gehört nicht nach Deutschland und muss mit konsequenter Härte angefasst werden. Leider sind die Richter wieder der Schwachpunkt.  Wem haben wir alles zu verdanken? ",1.0
2168097,"Tante von der Leyen hat im Verteidigungsministerium ihre kompetenzlise Unfähigkeit bewiesen,zudem auch noch im Skandale verwickelt,Frau ,wer was das noch,ach ja Lagarde oder so ähnlich,folgte doch DSK nach,und will das Bargeld abschaffen,und uns so weiter entmündigen.  Geht's noch??? Haben die bei der EU jetzt alle ""Rücken"" wie Juncker und zuviel gesoffen und gekifft???",1.0
2168657,Politiker sind alles Abschaum,1.0
2170789,"Deutschland wird nicht ""bunter""..Deutschland wird ""schwärzer""! Auf allen sogennanten ""Rettungsschiffen"" ( ich nenne sie ""Schlepperhilfsboote"", wire immer zu mindestens 90% scwarze M Ä N N E R! Deutschland schaft sich ab! Beim Seehofer hilft nur der Satz ..""herr vergib ihm, denn er weiss nicht was er tut! Oder weiss er es doch, und es steckt ein ganz perfieder Plan dahinter?",1.0
2171565,Türkische kriminelle Migrationsverweigerer Greta-Virus Hype Kriminelle-Kapitänin Rackete Debile Selbstdarsteller  wie Jan Böhmermann und Heuffer-Umlauf  Wunderbare Wahlwerbung für die Alternative. ,1.0
2172023,"Die Türken gehören abgeschoben. Der Islam ist in seiner jetzigen Form kein Teil von Deutschland. Solange uns dies die Politiker glauben machen wollen, wird sich nichts ändern.",1.0
